run_id,profile,checkpoint,gamma,seed,step,layer,status,training_loss,training_accuracy,test_accuracy,ntk_drift,weight_displacement,cka_drift,effective_rank,local_q01,local_normalized_q01,task_jacobian,nuisance_jacobian,global_q01,global_normalized_q01,collision_score,linear_nuisance_cosine,mlp_nuisance_cosine,linear_task_accuracy,mlp_task_accuracy,ph_h1_top1,ph_h1_top2
a0f1d488e49d1856,03878c8d9b9954cd,step_0000000,128.0,2,0,4,converged,1.3862946044921876,0.2496,0.256,0.0,,1.3322676295501878e-15,15.896022767619728,2.7234714031219482,0.8929516077041626,4.141753196716309,3.814326763153076,1.1733318567276,0.3847033359124523,0.1616726964712143,0.9998498558998108,0.9991632103919983,0.984,0.982,0.5358465711275736,0.46798771619796753
a0f1d488e49d1856,03878c8d9b9954cd,final,128.0,2,128,1,converged,0.05350928573608398,0.99105,0.988,4462.4404296875,0.27919363039995515,0.09014297222636458,6.470109751783811,3.2110073566436768,0.5695463418960571,5.743505954742432,3.6469428539276123,2.1310129165649414,0.37798435880594017,0.19192944467067719,0.9999876022338867,0.9997005462646484,0.993,0.994,1.0375959277153015,0.5095034738381704
a0f1d488e49d1856,03878c8d9b9954cd,final,128.0,2,128,2,converged,0.05350928573608398,0.99105,0.988,4462.4404296875,0.27919363039995515,0.2519562781503939,3.0303656596557844,2.7380881309509277,0.1563398838043213,18.093643188476562,3.516059398651123,2.1717822551727295,0.12400484273024695,0.3858942985534668,0.9999160170555115,0.999615490436554,0.995,0.992,1.2879102031389873,0.09607079128424327
a0f1d488e49d1856,03878c8d9b9954cd,final,128.0,2,128,3,converged,0.05350928573608398,0.99105,0.988,4462.4404296875,0.27919363039995515,0.3081373540719966,2.579523539726282,2.5131616592407227,0.039212193340063095,57.83992004394531,4.090260982513428,2.905811071395874,0.0453385973454925,0.6755377650260925,0.9993433952331543,0.9990491271018982,0.995,0.992,1.240184595187505,0.02362084885438283
a0f1d488e49d1856,03878c8d9b9954cd,final,128.0,2,128,4,converged,0.05350928573608398,0.99105,0.988,4462.4404296875,0.27919363039995515,0.35507978504318927,2.556795675259924,2.657963275909424,0.011328482069075108,189.43594360351562,8.667503356933594,6.540558338165283,0.027876456793875376,1.229092001914978,0.9960244297981262,0.9954766631126404,0.996,0.993,1.1480390826861064,0.022158116102218628
6ee367a979aa16dd,03878c8d9b9954cd,step_0000000,16.0,2,0,1,converged,1.3862946044921876,0.2496,0.256,0.0,,-6.661338147750939e-16,8.088566641533532,3.2907307147979736,0.7468307018280029,3.9913082122802734,3.7987194061279297,1.8744806051254272,0.425413025217632,0.1404963880777359,0.9999968409538269,0.999735951423645,0.993,0.991,0.7827601035435995,0.7495985627174377
6ee367a979aa16dd,03878c8d9b9954cd,step_0000000,16.0,2,0,2,converged,1.3862946044921876,0.2496,0.256,0.0,,-4.440892098500626e-16,10.909260424735939,2.915081262588501,0.7613140940666199,4.161735534667969,3.7593302726745605,1.5339306592941284,0.4006073645008298,0.14800336956977844,0.9999774098396301,0.9995109438896179,0.99,0.977,0.7161146203676859,0.6270299752553304
6ee367a979aa16dd,03878c8d9b9954cd,step_0000000,16.0,2,0,3,converged,1.3862946044921876,0.2496,0.256,0.0,,1.3322676295501878e-15,13.37523643672316,2.764037847518921,0.7995384931564331,4.194117546081543,3.8873233795166016,1.3580769300460815,0.39284368708354406,0.15436521172523499,0.9999390840530396,0.9992921948432922,0.991,0.988,0.6012787818908691,0.5496688882509867
6ee367a979aa16dd,03878c8d9b9954cd,step_0000000,16.0,2,0,4,converged,1.3862946044921876,0.2496,0.256,0.0,,1.3322676295501878e-15,15.896022767619728,2.7234714031219482,0.8929516077041626,4.141753196716309,3.814326763153076,1.1733318567276,0.3847033359124523,0.1616726964712143,0.9998498558998108,0.9991632103919983,0.984,0.982,0.5358465711275736,0.46798771619796753
6ee367a979aa16dd,03878c8d9b9954cd,final,16.0,2,128,1,converged,0.04399038944244385,0.98845,0.986,154.9319305419922,0.16772011533728626,0.04177978522222936,7.484405562537175,3.1623101234436035,0.6606169939041138,4.784849643707275,3.5327820777893066,1.9847824573516846,0.4146275998332481,0.1663581281900406,0.9999903440475464,0.99970543384552,0.992,0.993,0.9687599142392477,0.6100025475025177
6ee367a979aa16dd,03878c8d9b9954cd,final,16.0,2,128,2,converged,0.04399038944244385,0.98845,0.986,154.9319305419922,0.16772011533728626,0.2326799157335232,4.115310114009667,2.4023349285125732,0.2602608799934387,10.181571960449219,3.1859130859375,1.7528901100158691,0.18990221790399456,0.2761911153793335,0.9999263882637024,0.9994946122169495,0.994,0.996,1.167630006869634,0.18011497457822165
6ee367a979aa16dd,03878c8d9b9954cd,final,16.0,2,128,3,converged,0.04399038944244385,0.98845,0.986,154.9319305419922,0.16772011533728626,0.3080985142564888,3.131428837635202,2.065098285675049,0.09895088523626328,20.27047348022461,3.159740924835205,1.8230462074279785,0.08735276148331339,0.4858601689338684,0.9995976090431213,0.9991449117660522,0.996,0.99,1.0945445497830708,0.059435551365216575
6ee367a979aa16dd,03878c8d9b9954cd,final,16.0,2,128,4,converged,0.04399038944244385,0.98845,0.986,154.9319305419922,0.16772011533728626,0.36068771987452153,2.960401058568352,2.026510238647461,0.042776092886924744,40.34457778930664,3.4429993629455566,2.1799161434173584,0.04601422410030801,0.6472620368003845,0.9988026022911072,0.9987397193908691,0.996,0.992,0.9898098309834799,0.023702154556910198
8a6750bf26cfcb5c,03878c8d9b9954cd,step_0000000,0.5,1,0,1,converged,1.3862946044921876,0.2496,0.256,0.0,,1.9984014443252818e-15,8.087431230653586,3.1112101078033447,0.7160986661911011,3.797456979751587,3.794009208679199,1.8348439931869507,0.4223209767251606,0.14072029292583466,0.9999967217445374,0.9997196197509766,0.992,0.982,0.7785612940788269,0.7549129823843638
8a6750bf26cfcb5c,03878c8d9b9954cd,step_0000000,0.5,1,0,2,converged,1.3862946044921876,0.2496,0.256,0.0,,2.3314683517128287e-15,10.673854632791711,2.8233463764190674,0.7486216425895691,3.763105869293213,3.8114309310913086,1.5323883295059204,0.4063189131572288,0.1461678296327591,0.9999758005142212,0.9993117451667786,0.989,0.988,0.7211771011352539,0.6888223687807719
8a6750bf26cfcb5c,03878c8d9b9954cd,step_0000000,0.5,1,0,3,converged,1.3862946044921876,0.2496,0.256,0.0,,0.0,13.17694484888675,2.5116138458251953,0.7773213982582092,3.6542835235595703,3.7394051551818848,1.2810767889022827,0.3964814979745464,0.15351954102516174,0.9999489784240723,0.9991095066070557,0.989,0.984,0.6593608061472574,0.6253043214480082
8a6750bf26cfcb5c,03878c8d9b9954cd,step_0000000,0.5,1,0,4,converged,1.3862946044921876,0.2496,0.256,0.0,,1.2212453270876722e-15,14.41621406830372,2.382180690765381,0.812596321105957,3.615731716156006,3.7210092544555664,1.1376222372055054,0.38805941077518297,0.16049417853355408,0.9998883008956909,0.999147355556488,0.988,0.986,0.5921048323313395,0.5353928407033285
8a6750bf26cfcb5c,03878c8d9b9954cd,final,0.5,1,32,1,converged,0.09904208908081055,0.9648,0.965,0.4741446077823639,0.030328308425847255,0.00011799377101151531,8.076365231895839,3.1563258171081543,0.7232604622840881,3.8300747871398926,3.782205581665039,1.8445093631744385,0.4226625463381258,0.14071226119995117,0.9999964237213135,0.9997273683547974,0.992,0.985,0.7834826608498892,0.7532679239908854
8a6750bf26cfcb5c,03878c8d9b9954cd,final,0.5,1,32,2,converged,0.09904208908081055,0.9648,0.965,0.4741446077823639,0.030328308425847255,0.02302514045593762,10.162015891529435,2.907142400741577,0.722586989402771,4.185064315795898,3.7489452362060547,1.658474326133728,0.41222335804488375,0.14963245391845703,0.9999722242355347,0.9994842410087585,0.99,0.986,0.8109835187594095,0.6465669373671213
8a6750bf26cfcb5c,03878c8d9b9954cd,final,0.5,1,32,3,converged,0.09904208908081055,0.9648,0.965,0.4741446077823639,0.030328308425847255,0.12161500580313866,10.054779852805394,2.505992889404297,0.6371510624885559,4.699289798736572,3.604621171951294,1.5160263776779175,0.38545112934639697,0.1754610240459442,0.999940037727356,0.9992076754570007,0.989,0.985,0.8661245505015055,0.4753841559092204
8a6750bf26cfcb5c,03878c8d9b9954cd,final,0.5,1,32,4,converged,0.09904208908081055,0.9648,0.965,0.4741446077823639,0.030328308425847255,0.263753492263207,8.437565628751766,2.4245078563690186,0.5555053353309631,5.585874557495117,3.569610595703125,1.44284987449646,0.33058701384174305,0.19948816299438477,0.9998447895050049,0.9989571571350098,0.992,0.985,0.8908005257447561,0.39964039127031964
25b579b2abddc0f9,03878c8d9b9954cd,step_0000000,0.03125,0,0,1,converged,1.3862946044921876,0.2496,0.256,0.0,,-1.5543122344752192e-15,8.113568784940572,3.2081000804901123,0.7319629192352295,3.94283390045166,3.8188705444335938,1.831660270690918,0.4179131920078768,0.14107699692249298,0.9999967217445374,0.9996932744979858,0.992,0.988,0.8387134273846945,0.7466577688852946
25b579b2abddc0f9,03878c8d9b9954cd,step_0000000,0.03125,0,0,2,converged,1.3862946044921876,0.2496,0.256,0.0,,-6.661338147750939e-16,11.024968655585564,3.032860517501831,0.7879831790924072,4.102787971496582,3.7816810607910156,1.4834010601043701,0.38541008826199413,0.15084631741046906,0.9999750852584839,0.999421238899231,0.99,0.989,0.7672963341077169,0.6514575084050497
25b579b2abddc0f9,03878c8d9b9954cd,step_0000000,0.03125,0,0,3,converged,1.3862946044921876,0.2496,0.256,0.0,,-4.440892098500626e-16,13.455427778741797,2.849092483520508,0.8320364356040955,4.171426773071289,3.7365825176239014,1.295362949371338,0.37829209018274507,0.1592388153076172,0.9999350309371948,0.9991989731788635,0.988,0.986,0.7285095453262329,0.5119533538818359
25b579b2abddc0f9,03878c8d9b9954cd,step_0000000,0.03125,0,0,4,converged,1.3862946044921876,0.2496,0.256,0.0,,-4.440892098500626e-16,16.049451793418882,2.634141683578491,0.8866051435470581,4.096189498901367,3.590731382369995,1.1050633192062378,0.37194461867056305,0.1677533984184265,0.9998654723167419,0.9984642863273621,0.988,0.981,0.6564131776491801,0.49931101004282635
25b579b2abddc0f9,03878c8d9b9954cd,final,0.03125,0,64,1,converged,0.09815455932617187,0.98215,0.985,0.01999674364924431,0.002265227217096685,7.173208982358403e-08,8.113993452050863,3.208158016204834,0.7319858074188232,3.941720485687256,3.8186206817626953,1.8316665887832642,0.4179201806291688,0.14107327163219452,0.9999966621398926,0.999697208404541,0.992,0.991,0.8387109935283661,0.7466897070407867
25b579b2abddc0f9,03878c8d9b9954cd,final,0.03125,0,64,2,converged,0.09815455932617187,0.98215,0.985,0.01999674364924431,0.002265227217096685,1.0821601482136067e-05,11.020676558550765,3.0448384284973145,0.7909045815467834,4.107439994812012,3.7806804180145264,1.4836859703063965,0.38539122253582114,0.15090695023536682,0.9999759793281555,0.9994528293609619,0.989,0.989,0.7688965201377869,0.6524324814478556
25b579b2abddc0f9,03878c8d9b9954cd,final,0.03125,0,64,3,converged,0.09815455932617187,0.98215,0.985,0.01999674364924431,0.002265227217096685,0.00012218229453131446,13.441632523561701,2.849283456802368,0.8318265080451965,4.164592266082764,3.7418713569641113,1.295945644378662,0.37834142404226495,0.1591774821281433,0.9999344348907471,0.9990476369857788,0.988,0.986,0.7260603109995524,0.5125066041946411
25b579b2abddc0f9,03878c8d9b9954cd,final,0.03125,0,64,4,converged,0.09815455932617187,0.98215,0.985,0.01999674364924431,0.002265227217096685,0.0005828437873003356,16.082177677828795,2.6618878841400146,0.8946226239204407,4.098443031311035,3.594966411590576,1.1030056476593018,0.37070449977732123,0.16766318678855896,0.9998651146888733,0.9988811016082764,0.989,0.989,0.6616423527399699,0.509902278582255
d70493ac41c9495a,03878c8d9b9954cd,step_0000000,16.0,1,0,1,converged,1.3862946044921876,0.2496,0.256,0.0,,1.9984014443252818e-15,8.087431230653586,3.1112101078033447,0.7160986661911011,3.797456979751587,3.794009208679199,1.8348439931869507,0.4223209767251606,0.14072029292583466,0.9999967217445374,0.9997196197509766,0.992,0.982,0.7785612940788269,0.7549129823843638
d70493ac41c9495a,03878c8d9b9954cd,step_0000000,16.0,1,0,2,converged,1.3862946044921876,0.2496,0.256,0.0,,2.3314683517128287e-15,10.673854632791711,2.8233463764190674,0.7486216425895691,3.763105869293213,3.8114309310913086,1.5323883295059204,0.4063189131572288,0.1461678296327591,0.9999758005142212,0.9993117451667786,0.989,0.988,0.7211771011352539,0.6888223687807719
d70493ac41c9495a,03878c8d9b9954cd,step_0000000,16.0,1,0,3,converged,1.3862946044921876,0.2496,0.256,0.0,,0.0,13.17694484888675,2.5116138458251953,0.7773213982582092,3.6542835235595703,3.7394051551818848,1.2810767889022827,0.3964814979745464,0.15351954102516174,0.9999489784240723,0.9991095066070557,0.989,0.984,0.6593608061472574,0.6253043214480082
d70493ac41c9495a,03878c8d9b9954cd,step_0000000,16.0,1,0,4,converged,1.3862946044921876,0.2496,0.256,0.0,,1.2212453270876722e-15,14.41621406830372,2.382180690765381,0.812596321105957,3.615731716156006,3.7210092544555664,1.1376222372055054,0.38805941077518297,0.16049417853355408,0.9998883008956909,0.999147355556488,0.988,0.986,0.5921048323313395,0.5353928407033285
d70493ac41c9495a,03878c8d9b9954cd,final,16.0,1,256,1,converged,0.04773618278503418,0.9792,0.978,162.52040100097656,0.1963834030908731,0.06539717129364808,7.633487137900044,2.868438720703125,0.6060426235198975,4.827497959136963,3.4135096073150635,1.9321208000183105,0.4082177483174163,0.1769406944513321,0.999991238117218,0.9996519088745117,0.993,0.993,0.9720340172449747,0.5539225240548452
d70493ac41c9495a,03878c8d9b9954cd,final,16.0,1,256,2,converged,0.04773618278503418,0.9792,0.978,162.52040100097656,0.1963834030908731,0.32329006355670464,4.3714770546324715,2.504570484161377,0.26006054878234863,10.792263984680176,3.2020668983459473,1.8619072437286377,0.19333001239188785,0.28614452481269836,0.9999382495880127,0.9995332360267639,0.993,0.989,1.1300702095031738,0.21486753225326538
d70493ac41c9495a,03878c8d9b9954cd,final,16.0,1,256,3,converged,0.04773618278503418,0.9792,0.978,162.52040100097656,0.1963834030908731,0.37115361909592626,3.2058834201139286,2.167421817779541,0.09901679307222366,20.96946907043457,3.1514317989349365,1.8376072645187378,0.0839494998374486,0.48909056186676025,0.9996336698532104,0.9993717074394226,0.995,0.982,1.0000150799751282,0.05745153625806173
d70493ac41c9495a,03878c8d9b9954cd,final,16.0,1,256,4,converged,0.04773618278503418,0.9792,0.978,162.52040100097656,0.1963834030908731,0.43874094978812717,3.0035108741702814,1.8599863052368164,0.035687416791915894,42.76478576660156,3.5961709022521973,2.072185516357422,0.03975886647951882,0.6778540015220642,0.9985015988349915,0.9974598288536072,0.997,0.991,0.8428649306297302,0.024271786212921143
76cc1d0eb774858e,03878c8d9b9954cd,step_0000000,128.0,0,0,1,converged,1.3862946044921876,0.2496,0.256,0.0,,-1.5543122344752192e-15,8.113568784940572,3.2081000804901123,0.7319629192352295,3.94283390045166,3.8188705444335938,1.831660270690918,0.4179131920078768,0.14107699692249298,0.9999967217445374,0.9996932744979858,0.992,0.988,0.8387134273846945,0.7466577688852946
76cc1d0eb774858e,03878c8d9b9954cd,step_0000000,128.0,0,0,2,converged,1.3862946044921876,0.2496,0.256,0.0,,-6.661338147750939e-16,11.024968655585564,3.032860517501831,0.7879831790924072,4.102787971496582,3.7816810607910156,1.4834010601043701,0.38541008826199413,0.15084631741046906,0.9999750852584839,0.999421238899231,0.99,0.989,0.7672963341077169,0.6514575084050497
76cc1d0eb774858e,03878c8d9b9954cd,step_0000000,128.0,0,0,3,converged,1.3862946044921876,0.2496,0.256,0.0,,-4.440892098500626e-16,13.455427778741797,2.849092483520508,0.8320364356040955,4.171426773071289,3.7365825176239014,1.295362949371338,0.37829209018274507,0.1592388153076172,0.9999350309371948,0.9991989731788635,0.988,0.986,0.7285095453262329,0.5119533538818359
76cc1d0eb774858e,03878c8d9b9954cd,step_0000000,128.0,0,0,4,converged,1.3862946044921876,0.2496,0.256,0.0,,-4.440892098500626e-16,16.049451793418882,2.634141683578491,0.8866051435470581,4.096189498901367,3.590731382369995,1.1050633192062378,0.37194461867056305,0.1677533984184265,0.9998654723167419,0.9984642863273621,0.988,0.981,0.6564131776491801,0.49931101004282635
76cc1d0eb774858e,03878c8d9b9954cd,final,128.0,0,128,1,converged,0.09957181854248047,0.9536,0.951,4304.48291015625,0.2772832743494174,0.09582946559562622,6.47562159145925,3.1207008361816406,0.5576280951499939,5.625176429748535,3.6197266578674316,2.105654239654541,0.3762526340974133,0.19432786107063293,0.9999915361404419,0.9996241927146912,0.992,0.992,1.067477136850357,0.49682797988255817
76cc1d0eb774858e,03878c8d9b9954cd,final,128.0,0,128,2,converged,0.09957181854248047,0.9536,0.951,4304.48291015625,0.2772832743494174,0.2618247761948481,3.084862627636861,2.9249579906463623,0.1681085228919983,17.832469940185547,3.6103909015655518,2.2775142192840576,0.1308974502327014,0.36739349365234375,0.999923825263977,0.9996303915977478,0.994,0.992,1.257640967766444,0.12619773546854654
76cc1d0eb774858e,03878c8d9b9954cd,final,128.0,0,128,3,converged,0.09957181854248047,0.9536,0.951,4304.48291015625,0.2772832743494174,0.25600633122680183,2.610834094846344,2.8258109092712402,0.045523665845394135,56.530792236328125,4.3507537841796875,3.046907901763916,0.049085526759717904,0.6644407510757446,0.9995025396347046,0.999342679977417,0.995,0.994,1.248486598332723,0.01920270174741745
76cc1d0eb774858e,03878c8d9b9954cd,final,128.0,0,128,4,converged,0.09957181854248047,0.9536,0.951,4304.48291015625,0.2772832743494174,0.2966511838301149,2.6321443258107804,2.857891321182251,0.01296065654605627,184.31454467773438,9.117876052856445,6.613704204559326,0.02999342390937667,1.2267199754714966,0.9963662028312683,0.9959172606468201,0.995,0.991,1.1734569668769836,0.012081906199455261
d07a7cddba9045c4,03878c8d9b9954cd,step_0000000,1.0,2,0,1,converged,1.3862946044921876,0.2496,0.256,0.0,,-6.661338147750939e-16,8.088566641533532,3.2907307147979736,0.7468307018280029,3.9913082122802734,3.7987194061279297,1.8744806051254272,0.425413025217632,0.1404963880777359,0.9999968409538269,0.999735951423645,0.993,0.991,0.7827601035435995,0.7495985627174377
d07a7cddba9045c4,03878c8d9b9954cd,step_0000000,1.0,2,0,2,converged,1.3862946044921876,0.2496,0.256,0.0,,-4.440892098500626e-16,10.909260424735939,2.915081262588501,0.7613140940666199,4.161735534667969,3.7593302726745605,1.5339306592941284,0.4006073645008298,0.14800336956977844,0.9999774098396301,0.9995109438896179,0.99,0.977,0.7161146203676859,0.6270299752553304
d07a7cddba9045c4,03878c8d9b9954cd,step_0000000,1.0,2,0,3,converged,1.3862946044921876,0.2496,0.256,0.0,,1.3322676295501878e-15,13.37523643672316,2.764037847518921,0.7995384931564331,4.194117546081543,3.8873233795166016,1.3580769300460815,0.39284368708354406,0.15436521172523499,0.9999390840530396,0.9992921948432922,0.991,0.988,0.6012787818908691,0.5496688882509867
d07a7cddba9045c4,03878c8d9b9954cd,step_0000000,1.0,2,0,4,converged,1.3862946044921876,0.2496,0.256,0.0,,1.3322676295501878e-15,15.896022767619728,2.7234714031219482,0.8929516077041626,4.141753196716309,3.814326763153076,1.1733318567276,0.3847033359124523,0.1616726964712143,0.9998498558998108,0.9991632103919983,0.984,0.982,0.5358465711275736,0.46798771619796753
d07a7cddba9045c4,03878c8d9b9954cd,final,1.0,2,32,1,converged,0.09491087493896484,0.97075,0.97,2.223552942276001,0.043762901524076726,0.0007077931890988598,8.032699759785327,3.331928014755249,0.7473759055137634,4.0839033126831055,3.7789268493652344,1.9018274545669556,0.4265938464026471,0.14050009846687317,0.9999954700469971,0.999683678150177,0.993,0.994,0.8122740884621938,0.7400483787059784
d07a7cddba9045c4,03878c8d9b9954cd,final,1.0,2,32,2,converged,0.09491087493896484,0.97075,0.97,2.223552942276001,0.043762901524076726,0.0688306743945265,8.570841127746311,2.820955753326416,0.6191878318786621,5.066120147705078,3.6599905490875244,1.7390424013137817,0.38171242530149435,0.17828649282455444,0.9999671578407288,0.9995189309120178,0.992,0.995,0.8805420100688934,0.47950417796770733
d07a7cddba9045c4,03878c8d9b9954cd,final,1.0,2,32,3,converged,0.09491087493896484,0.97075,0.97,2.223552942276001,0.043762901524076726,0.20241107401183966,6.746212805523173,2.547731399536133,0.47007879614830017,6.5556793212890625,3.6199398040771484,1.6040513515472412,0.29596154788561846,0.21649843454360962,0.9998973608016968,0.9990774989128113,0.991,0.991,1.0075128376483917,0.3203915059566498
d07a7cddba9045c4,03878c8d9b9954cd,final,1.0,2,32,4,converged,0.09491087493896484,0.97075,0.97,2.223552942276001,0.043762901524076726,0.30309542112193055,5.330862344763406,2.443716526031494,0.3660075068473816,8.325698852539062,3.5055270195007324,1.4886490106582642,0.22296233165198082,0.2464522272348404,0.9997850060462952,0.9991536140441895,0.996,0.992,1.0209730366865795,0.20970088243484497
