run_id,gamma,seed,layer,cka_drift,scale,effective_rank,local_raw_q01,local_normalized_q01,task_jacobian,nuisance_jacobian,fiber_raw_q01,fiber_normalized_q01,exact_float_equal_pairs,linear_nuisance_cosine,mlp_nuisance_cosine,mlp_nuisance_angular_mae,convergence_warnings
abbe0a90e83887be,1.0,100,1,0.0015507400425053275,4.501665115356445,8.065535040073447,3.350338935852051,0.744244396686554,3.9523096084594727,3.962170124053955,1.9317081469459199,0.42910969551162753,0,0.9999966025352478,0.9996809959411621,0.019220368936657906,0
abbe0a90e83887be,1.0,100,2,0.13544793572605862,4.552872180938721,8.995041645826452,3.015105962753296,0.662242591381073,4.8524065017700195,3.771211624145508,1.4039224286496672,0.3083597282891881,0,0.9999738931655884,0.9993950128555298,0.02657463774085045,0
abbe0a90e83887be,1.0,100,3,0.33846827136983737,5.503359317779541,6.606267572866667,2.741243600845337,0.49810370802879333,6.630776405334473,3.672595500946045,1.194860313547513,0.2171147193110421,0,0.9999289512634277,0.9993403553962708,0.02733740769326687,0
abbe0a90e83887be,1.0,100,4,0.4293402559043168,7.1041340827941895,5.003877075966727,2.6611013412475586,0.3745848834514618,9.069904327392578,3.5431265830993652,1.1043431482099482,0.15545077490648787,0,0.9998253583908081,0.9992253184318542,0.029436156153678894,0
447430c38f490ba8,1.0,101,1,0.0005759266835777543,4.469895362854004,8.017139076014292,3.163134813308716,0.7076529860496521,4.22237491607666,3.6159868240356445,1.7535555940531409,0.3923034996804724,0,0.9999957084655762,0.9996922612190247,0.019759127870202065,0
447430c38f490ba8,1.0,101,2,0.07585407543069622,4.563338756561279,8.77112262501819,3.078803062438965,0.6746821403503418,5.092737197875977,3.556811571121216,1.5462696574126125,0.3388461255893721,0,0.9999718070030212,0.9995374083518982,0.02255167067050934,0
447430c38f490ba8,1.0,101,3,0.22396738849467168,5.384675025939941,6.87584264855235,3.0012409687042236,0.5573671460151672,6.755374431610107,3.5264601707458496,1.3567679041860876,0.2519683913421037,0,0.9999334812164307,0.9995050430297852,0.023729918524622917,0
447430c38f490ba8,1.0,101,4,0.26812082994828534,6.825479507446289,5.020458520356698,2.585982084274292,0.3788718581199646,9.004806518554688,3.3831591606140137,1.1524520042135764,0.16884557384668777,0,0.9998095631599426,0.9993107914924622,0.027490055188536644,0
a41c6c53c449fe25,1.0,102,1,0.0013156341909210667,4.6553192138671875,8.085399844212771,3.502152919769287,0.7522906064987183,4.147625923156738,4.037417411804199,1.9628999340029543,0.42164668926588333,0,0.9999964833259583,0.9997186064720154,0.01838837005198002,0
a41c6c53c449fe25,1.0,102,2,0.1200953224795811,4.83792781829834,9.15773504317703,3.254500389099121,0.6727054715156555,5.299360752105713,3.9813756942749023,1.6836382207014235,0.34800813156687715,0,0.9999760985374451,0.9995657801628113,0.0230778269469738,0
